date,mean temperature (degC)
1/8/2019,15.37826087
2/8/2019,16.72083333
3/8/2019,17.00833333
4/8/2019,16.8
5/8/2019,16.3875
6/8/2019,15.47916667
7/8/2019,14.0375
8/8/2019,14.07916667
9/8/2019,14.49166667
10/8/2019,14.925
11/8/2019,15.92916667
12/8/2019,17
13/8/2019,17.0875
14/8/2019,15.975
15/8/2019,14.74782609
16/8/2019,14.13478261
17/8/2019,13.74782609
18/8/2019,13.58333333
19/8/2019,14.02608696
20/8/2019,15.15652174
21/8/2019,16.225
22/8/2019,16.9125
23/8/2019,15.86521739
24/8/2019,14.25833333
25/8/2019,15.06666667
26/8/2019,14.95
27/8/2019,16.55217391
28/8/2019,19.18333333
29/8/2019,19.475
30/8/2019,18.33333333
31/8/2019,17.55
1/9/2019,17.30434783
2/9/2019,17.0826087
3/9/2019,16.89166667
4/9/2019,16.09166667
5/9/2019,14.33913043
6/9/2019,14.875
7/9/2019,16.38333333
8/9/2019,18.23333333
9/9/2019,21.24782609
10/9/2019,21.6173913
11/9/2019,21.475
12/9/2019,20.92916667
13/9/2019,21.48333333
14/9/2019,21.8375
15/9/2019,19.94583333
16/9/2019,20.20434783
17/9/2019,20.52083333
18/9/2019,20.2
19/9/2019,17.10833333
20/9/2019,14.68333333
21/9/2019,15.175
22/9/2019,16.46521739
23/9/2019,17.86956522
24/9/2019,20.20416667
25/9/2019,18.93913043
26/9/2019,19.8
27/9/2019,19.8
28/9/2019,20.02083333
29/9/2019,21.51666667
30/9/2019,22.55
1/10/2019,22.22173913
2/10/2019,21.80416667
3/10/2019,22.28333333
4/10/2019,22.02083333
5/10/2019,21.1375
6/10/2019,19.75833333
7/10/2019,20.53333333
8/10/2019,22.84583333
9/10/2019,23.93333333
10/10/2019,23.26086957
11/10/2019,22.69130435
12/10/2019,21.08333333
13/10/2019,19.70416667
14/10/2019,19.80833333
15/10/2019,18.725
16/10/2019,19.10416667
17/10/2019,20.08333333
18/10/2019,21.34166667
19/10/2019,22.69166667
20/10/2019,24.30833333
21/10/2019,23.67391304
22/10/2019,24.24782609
23/10/2019,23.3952381
24/10/2019,21.72608696
25/10/2019,21.11666667
26/10/2019,22.92083333
27/10/2019,25.0125
28/10/2019,24.86956522
29/10/2019,23.16363636
30/10/2019,23.42608696
31/10/2019,20.25217391
1/11/2019,19.1875
2/11/2019,19.84166667
3/11/2019,20.24583333
4/11/2019,23.01304348
5/11/2019,23.5875
6/11/2019,22.42608696
7/11/2019,23.9952381
8/11/2019,24.88695652
9/11/2019,27.14782609
10/11/2019,26.12916667
11/11/2019,23.7875
12/11/2019,23.95416667
13/11/2019,24.68181818
14/11/2019,25.8047619
15/11/2019,26.44545455
16/11/2019,28
17/11/2019,28.40833333
