date,mean temperature (degC)
2010-11-10,21.081818181818182
2010-11-11,20.29090909090909
2010-11-12,24.82
2010-11-13,17.018181818181816
2010-11-14,17.05
2010-11-15,15.327272727272726
2010-11-16,14.272727272727273
2010-11-17,14.6
2010-11-18,15.136363636363637
2010-11-19,14.20909090909091
2010-11-20,16.20909090909091
2010-11-21,17.8
2010-11-22,22.10909090909091
2010-11-23,23.954545454545453
2010-11-24,24.30909090909091
2010-11-25,21.009090909090908
2010-11-26,19.654545454545453
2010-11-27,19.16363636363636
2010-11-28,15.5
2010-11-29,15.9
2010-11-30,17.027272727272727
2010-12-01,19.436363636363637
2010-12-02,20.445454545454545
2010-12-03,22.12727272727273
2010-12-04,23.19090909090909
2010-12-05,21.37272727272727
2010-12-06,21.59090909090909
2010-12-07,23.11818181818182
2010-12-08,22.654545454545456
2010-12-09,18.918181818181818
2010-12-10,16.254545454545454
2010-12-11,16.927272727272726
2010-12-12,16.263636363636365
2010-12-13,16.40909090909091
2010-12-14,19.454545454545453
2010-12-15,21.69090909090909
2010-12-16,16.12727272727273
2010-12-17,16.981818181818184
2010-12-18,15.97272727272727
2010-12-19,14.836363636363636
2010-12-20,14.19090909090909
2010-12-21,14.745454545454544
2010-12-22,15.445454545454545
2010-12-23,17.009090909090908
2010-12-24,17.490909090909092
2010-12-25,19.818181818181817
2010-12-26,18.272727272727273
2010-12-27,13.981818181818182
2010-12-28,15.254545454545456
2010-12-29,20.236363636363635
2010-12-30,19.5
2010-12-31,26.4
2011-01-01,22.099999999999998
2011-01-02,18.69090909090909
2011-01-03,17.063636363636363
2011-01-04,17.263636363636365
2011-01-05,19.018181818181816
2011-01-06,21.099999999999998
2011-01-07,25.39090909090909
2011-01-08,25.94545454545454
2011-01-09,21.0
2011-01-10,21.636363636363637
2011-01-11,21.818181818181817
2011-01-12,23.172727272727272
2011-01-13,23.727272727272727
2011-01-14,22.345454545454547
2011-01-15,21.94
2011-01-16,22.0
2011-01-17,18.490909090909092
2011-01-18,17.763636363636365
2011-01-19,18.10909090909091
2011-01-20,20.581818181818182
2011-01-21,24.163636363636364
2011-01-22,21.7
2011-01-23,22.90909090909091
2011-01-24,20.28181818181818
2011-01-25,20.200000000000003
2011-01-26,19.91
2011-01-27,20.11
2011-01-28,18.59
2011-01-29,20.11818181818182
2011-01-30,26.336363636363636
2011-01-31,27.181818181818183
2011-02-01,29.49090909090909
2011-02-02,23.572727272727274
2011-02-03,23.6
2011-02-04,24.2
2011-02-05,20.94
2011-02-06,15.544444444444444
2011-02-07,15.455555555555556
2011-02-08,17.577777777777776
2011-02-09,19.081818181818182
2011-02-10,22.630000000000003
2011-02-11,23.21818181818182
2011-02-12,17.863636363636363
2011-02-13,17.30909090909091
2011-02-14,18.818181818181817
2011-02-15,21.018181818181816
2011-02-16,22.400000000000002
2011-02-17,22.518181818181816
2011-02-18,21.845454545454547
2011-02-19,23.236363636363635
2011-02-20,18.900000000000002
2011-02-21,15.02727272727273
2011-02-22,16.363636363636363
2011-02-23,18.009090909090908
2011-02-24,18.581818181818182
2011-02-25,20.254545454545454
2011-02-26,21.636363636363637
2011-02-27,20.572727272727274
2011-02-28,19.827272727272728
2011-03-01,16.88181818181818
2011-03-02,14.30909090909091
2011-03-03,15.745454545454548
2011-03-04,14.9
2011-03-05,15.569999999999999
2011-03-06,18.130000000000003
2011-03-07,21.663636363636364
2011-03-08,22.427272727272726
2011-03-09,20.61818181818182
2011-03-10,18.454545454545453
2011-03-11,19.79090909090909
2011-03-12,22.79090909090909
2011-03-13,24.163636363636364
2011-03-14,18.827272727272728
2011-03-15,19.654545454545456
2011-03-16,17.818181818181817
2011-03-17,15.890909090909089
2011-03-18,15.969999999999999
2011-03-19,17.66
2011-03-20,20.009999999999998
2011-03-21,20.318181818181817
2011-03-22,19.663636363636364
2011-03-23,17.472727272727273
2011-03-24,16.763636363636365
2011-03-25,15.70909090909091
2011-03-26,15.52727272727273
2011-03-27,16.0
2011-03-28,17.245454545454546
2011-03-29,19.28181818181818
2011-03-30,18.172727272727272
2011-03-31,14.154545454545454
2011-04-01,14.3
2011-04-02,14.281818181818181
2011-04-03,14.163636363636364
2011-04-04,15.181818181818182
2011-04-05,15.881818181818183
2011-04-06,16.84
2011-04-07,17.88181818181818
2011-04-08,18.463636363636365
2011-04-09,20.38181818181818
2011-04-10,14.054545454545455
2011-04-11,12.536363636363637
2011-04-12,13.163636363636364
2011-04-13,14.02727272727273
2011-04-14,14.445454545454545
2011-04-15,15.2
2011-04-16,15.3
2011-04-17,13.836363636363636
2011-04-18,15.169999999999998
2011-04-19,17.354545454545455
2011-04-20,16.30909090909091
2011-04-21,15.718181818181819
2011-04-22,14.109090909090908
2011-04-23,12.572727272727274
2011-04-24,13.97272727272727
2011-04-25,14.236363636363636
2011-04-26,15.3
2011-04-27,15.272727272727273
2011-04-28,15.445454545454545
2011-04-29,15.963636363636363
2011-04-30,16.28181818181818
2011-05-01,15.381818181818183
2011-05-02,14.936363636363637
2011-05-03,13.918181818181818
2011-05-04,12.718181818181819
2011-05-05,12.081818181818182
2011-05-06,11.181818181818182
2011-05-07,10.672727272727274
2011-05-08,11.663636363636364
2011-05-09,10.9
2011-05-10,9.16
2011-05-11,9.118181818181817
2011-05-12,10.581818181818182
2011-05-13,12.618181818181819
2011-05-14,9.9
2011-05-15,10.681818181818182
2011-05-16,10.909090909090908
2011-05-17,11.41818181818182
2011-05-18,11.090909090909092
2011-05-19,12.85
2011-05-20,14.363636363636363
2011-05-21,15.727272727272727
2011-05-22,16.354545454545455
2011-05-23,14.154545454545454
2011-05-24,11.581818181818182
2011-05-25,10.054545454545455
2011-05-26,10.827272727272726
2011-05-27,11.190909090909091
2011-05-28,10.490909090909092
2011-05-29,10.772727272727273
2011-05-30,10.69090909090909
2011-05-31,10.427272727272728
2011-06-01,10.990909090909092
2011-06-02,12.618181818181819
2011-06-03,13.163636363636364
2011-06-04,12.7
2011-06-05,10.727272727272727
2011-06-06,8.872727272727273
2011-06-07,8.490909090909092
2011-06-08,7.927272727272728
2011-06-09,9.745454545454546
2011-06-10,10.845454545454546
2011-06-11,9.918181818181818
2011-06-12,9.990909090909092
2011-06-13,9.563636363636364
2011-06-14,10.045454545454545
2011-06-15,9.990909090909092
2011-06-16,9.509090909090908
2011-06-17,9.445454545454545
2011-06-18,11.60909090909091
2011-06-19,12.263636363636364
2011-06-20,12.918181818181818
2011-06-21,9.654545454545454
2011-06-22,9.790909090909091
2011-06-23,11.74
2011-06-24,12.236363636363636
2011-06-25,12.463636363636363
2011-06-26,11.209090909090909
2011-06-27,10.781818181818181
2011-06-28,9.6
2011-06-29,10.427272727272728
2011-06-30,11.145454545454545
2011-07-01,11.4
2011-07-02,11.25
2011-07-03,11.620000000000001
2011-07-04,11.672727272727274
2011-07-05,10.427272727272728
2011-07-06,10.60909090909091
2011-07-07,8.345454545454546
2011-07-08,8.10909090909091
2011-07-09,10.136363636363637
2011-07-10,10.136363636363637
2011-07-11,9.554545454545455
2011-07-12,10.063636363636364
2011-07-13,10.445454545454545
2011-07-14,8.590909090909092
2011-07-15,8.10909090909091
2011-07-16,7.863636363636363
2011-07-17,9.41
2011-07-18,9.336363636363636
2011-07-19,10.218181818181819
2011-07-20,10.745454545454546
2011-07-21,9.92
2011-07-22,10.272727272727273
2011-07-23,8.418181818181818
2011-07-24,9.145454545454546
2011-07-25,11.0
2011-07-26,9.654545454545454
2011-07-27,8.299999999999999
